experiment	path	commit	status	metric	value	hypothesis	utc
E037B	preflop_cuda	4754c4bb5f27e26e3fa78f4b7883806448169e67	discard	preflop.2.iteration_ms	0.102	Compare128-thread per-node work against192threads while keeping the reduction mapping identical	2026-09-07T06:13:04+00:00
E037B	preflop_cuda	4754c4bb5f27e26e3fa78f4b7883806448169e67	discard	preflop.2.check_ms	0.288	Compare128-thread per-node work against192threads while keeping the reduction mapping identical	2026-09-07T06:13:04+00:00
E037B	preflop_cuda	4754c4bb5f27e26e3fa78f4b7883806448169e67	discard	preflop.2.sync_ms	0.019	Compare128-thread per-node work against192threads while keeping the reduction mapping identical	2026-09-07T06:13:04+00:00
E037B	preflop_cuda	4754c4bb5f27e26e3fa78f4b7883806448169e67	discard	preflop.6.iteration_ms	13.062	Compare128-thread per-node work against192threads while keeping the reduction mapping identical	2026-09-07T06:13:04+00:00
E037B	preflop_cuda	4754c4bb5f27e26e3fa78f4b7883806448169e67	discard	preflop.6.check_ms	9.423	Compare128-thread per-node work against192threads while keeping the reduction mapping identical	2026-09-07T06:13:04+00:00
E037B	preflop_cuda	4754c4bb5f27e26e3fa78f4b7883806448169e67	discard	preflop.6.sync_ms	25.706	Compare128-thread per-node work against192threads while keeping the reduction mapping identical	2026-09-07T06:13:04+00:00
E037B	preflop_cuda	4754c4bb5f27e26e3fa78f4b7883806448169e67	discard	preflop.8.iteration_ms	44.318	Compare128-thread per-node work against192threads while keeping the reduction mapping identical	2026-09-07T06:13:04+00:00
E037B	preflop_cuda	4754c4bb5f27e26e3fa78f4b7883806448169e67	discard	preflop.8.check_ms	29.324	Compare128-thread per-node work against192threads while keeping the reduction mapping identical	2026-09-07T06:13:04+00:00
E037B	preflop_cuda	4754c4bb5f27e26e3fa78f4b7883806448169e67	discard	preflop.8.sync_ms	70.784	Compare128-thread per-node work against192threads while keeping the reduction mapping identical	2026-09-07T06:13:04+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.3.iteration_ms	0.328	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.3.check_ms	1.06	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.3.sync_ms	0.146	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.5.iteration_ms	2.574	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.5.check_ms	2.264	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.5.sync_ms	4.058	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.7.iteration_ms	9.856	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.7.check_ms	6.775	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.7.sync_ms	17.94	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.9.iteration_ms	191.917	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.9.check_ms	117.151	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.9.sync_ms	302.379	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.2.iteration_ms	0.161	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.2.check_ms	0.375	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.2.sync_ms	0.031	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.6.iteration_ms	12.94	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.6.check_ms	8.795	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.6.sync_ms	29.023	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.8.iteration_ms	43.123	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.8.check_ms	26.183	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037C	preflop_cuda	daacddcf31ba0207d964bde29104e5491e3aef2d	discard	preflop.8.sync_ms	77.47	Test64-thread per-node blocks for further occupancy and redundant-uniform-work savings, with the exact reach sum fixed at128threads	2026-09-07T06:16:02+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.3.iteration_ms	0.229	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.3.check_ms	0.532	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.3.sync_ms	0.074	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.5.iteration_ms	2.451	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.5.check_ms	2.209	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.5.sync_ms	5.411	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.7.iteration_ms	9.635	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.7.check_ms	7.007	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.7.sync_ms	14.983	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.9.iteration_ms	184.509	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.9.check_ms	112.211	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.9.sync_ms	300.282	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.2.iteration_ms	0.081	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.2.check_ms	0.255	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.2.sync_ms	0.018	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.6.iteration_ms	12.734	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.6.check_ms	8.809	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.6.sync_ms	27.182	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.8.iteration_ms	41.536	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.8.check_ms	24.967	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037D	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.8.sync_ms	65.091	Keep256threads for launches below256nodes and use64threads for wide levels, preserving narrow-tree latency and exact reductions	2026-09-07T06:19:30+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.rainbow.cold.compressed.allocated_vram_mb	5905.580032	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.rainbow.cold.compressed.host_live_mb	2585.260032	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.rainbow.cold.compressed.host_private_mb	9082.830848	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.rainbow.cold.compressed.init_ms	811.1334	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.rainbow.cold.compressed.strategy_sync_ms	171.0208	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.rainbow.cold.compressed.sync_ms	334.8445	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.rainbow.warm.compressed.allocated_vram_mb	5905.580032	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.rainbow.warm.compressed.host_live_mb	2597.093376	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.rainbow.warm.compressed.host_private_mb	9088.954368	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.rainbow.warm.compressed.init_ms	779.1766	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.rainbow.warm.compressed.strategy_sync_ms	167.7842	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.rainbow.warm.compressed.sync_ms	337.7634	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.cold.f32.allocated_vram_mb	4731.174912	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.cold.f32.host_live_mb	3917.53728	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.cold.f32.host_private_mb	9230.974976	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.cold.f32.init_ms	679.433	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.cold.f32.strategy_sync_ms	157.2373	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.cold.f32.sync_ms	311.70750000000004	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.warm.f32.allocated_vram_mb	4731.174912	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.warm.f32.host_live_mb	3936.321536	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.warm.f32.host_private_mb	9246.261248	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.warm.f32.init_ms	747.5805	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.warm.f32.strategy_sync_ms	157.7772	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.warm.f32.sync_ms	309.5161	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.cold.compressed.allocated_vram_mb	3623.878656	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.cold.compressed.host_live_mb	2300.452864	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.cold.compressed.host_private_mb	6504.681472	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.cold.compressed.init_ms	597.1931000000001	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.cold.compressed.strategy_sync_ms	124.1716	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.cold.compressed.sync_ms	254.95620000000002	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.warm.compressed.allocated_vram_mb	3623.878656	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.warm.compressed.host_live_mb	3769.335808	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.warm.compressed.host_private_mb	8126.562304	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.warm.compressed.init_ms	1005.5111999999999	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.warm.compressed.strategy_sync_ms	143.0512	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	postflop.memory.warm.compressed.sync_ms	291.0126	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.3.iteration_ms	0.221	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.3.check_ms	0.503	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.3.sync_ms	0.057	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.5.iteration_ms	2.381	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.5.check_ms	2.464	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.5.sync_ms	4.035	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.7.iteration_ms	9.622	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.7.check_ms	6.261	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.7.sync_ms	15.892	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.9.iteration_ms	184.056	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.9.check_ms	112.307	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.9.sync_ms	317.055	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.2.iteration_ms	0.082	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.2.check_ms	0.268	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.2.sync_ms	0.03	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.6.iteration_ms	12.656	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.6.check_ms	9.033	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.6.sync_ms	25.226	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.8.iteration_ms	41.825	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.8.check_ms	25.355	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.8.sync_ms	69.182	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.6.target_seconds	2.2677291	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E037DR	preflop_cuda	76ca9e7ded44b122049901ac81c23509037fe891	keep	preflop.8.target_seconds	5.336061	Repeat adaptive launch geometry with exact stopping and GPU/cache gates; collect fresh compressed lifecycle controls for the upload trial	2026-09-07T06:22:38+00:00
E038	memory_transfers	523c8d45ddf1d444e33523484673bf815a33c243	discard	postflop.memory.rainbow.cold.compressed.allocated_vram_mb	5905.580032	Decode compressed upload directly into disjoint pinned chunks in parallel, preserving per-node scales and exact output; retain serial fallback for small buffers.	2026-09-07T06:29:47+00:00
E038	memory_transfers	523c8d45ddf1d444e33523484673bf815a33c243	discard	postflop.memory.rainbow.cold.compressed.host_live_mb	2601.775104	Decode compressed upload directly into disjoint pinned chunks in parallel, preserving per-node scales and exact output; retain serial fallback for small buffers.	2026-09-07T06:29:47+00:00
