experiment	path	commit	status	metric	value	hypothesis	utc
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.iso.init_ms	568.2644	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.iso.plan_build_ms	74.5834	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.iso.staging_memory_mb	2063.622928	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.full.allocated_vram_mb	6274.678784	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.full.estimated_vram_mb	6737.546704	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.full.init_ms	678.1116000000001	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.full.plan_build_ms	104.54140000000001	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.full.staging_memory_mb	3391.473816	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.init_ms	1137.21	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.iteration_ms	57.433	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.check_ms	35.68	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.init_ms	661.983	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.iteration_ms	34.079	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.check_ms	28.683	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2dQhTc.init_ms	116.871	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2dQhTc.iteration_ms	0.319	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2dQhTc.check_ms	0.611	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
B011	baseline	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	baseline	preflop.6.allocated_vram_mb	603.979776	Warm preflop initialization/capacity control before eliminating temporary upload copies	2026-09-07T02:19:52+00:00
B011	baseline	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	baseline	preflop.6.build_ms	77.4773	Warm preflop initialization/capacity control before eliminating temporary upload copies	2026-09-07T02:19:52+00:00
B011	baseline	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	baseline	preflop.6.cpu_arena_mb	224.552328	Warm preflop initialization/capacity control before eliminating temporary upload copies	2026-09-07T02:19:52+00:00
B011	baseline	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	baseline	preflop.6.estimated_vram_mb	644.652012	Warm preflop initialization/capacity control before eliminating temporary upload copies	2026-09-07T02:19:52+00:00
B011	baseline	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	baseline	preflop.6.init_ms	166.5338	Warm preflop initialization/capacity control before eliminating temporary upload copies	2026-09-07T02:19:52+00:00
B011	baseline	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	baseline	preflop.8.allocated_vram_mb	1543.503872	Warm preflop initialization/capacity control before eliminating temporary upload copies	2026-09-07T02:19:52+00:00
B011	baseline	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	baseline	preflop.8.build_ms	239.2635	Warm preflop initialization/capacity control before eliminating temporary upload copies	2026-09-07T02:19:52+00:00
B011	baseline	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	baseline	preflop.8.cpu_arena_mb	587.239848	Warm preflop initialization/capacity control before eliminating temporary upload copies	2026-09-07T02:19:52+00:00
B011	baseline	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	baseline	preflop.8.estimated_vram_mb	1592.914732	Warm preflop initialization/capacity control before eliminating temporary upload copies	2026-09-07T02:19:52+00:00
B011	baseline	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	baseline	preflop.8.init_ms	281.7808	Warm preflop initialization/capacity control before eliminating temporary upload copies	2026-09-07T02:19:52+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.6.allocated_vram_mb	603.979776	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.6.build_ms	76.637	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.6.cpu_arena_mb	224.552328	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.6.estimated_vram_mb	644.652012	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.6.init_ms	128.98399999999998	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.8.allocated_vram_mb	1543.503872	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.8.build_ms	210.9156	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.8.cpu_arena_mb	587.239848	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.8.estimated_vram_mb	1592.914732	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.8.init_ms	211.3061	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.2.iteration_ms	0.094	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.2.check_ms	0.289	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.2.sync_ms	0.016	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.6.iteration_ms	19.277	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.6.check_ms	24.389	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.6.sync_ms	27.32	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.8.iteration_ms	79.002	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.8.check_ms	94.587	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.8.sync_ms	65.767	Upload directly from immutable preflop arena slices instead of copying into temporary host vectors	2026-09-07T02:21:48+00:00
E014R	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.6.allocated_vram_mb	603.979776	Repeat direct arena upload initialization and validate preflop GPU equivalence	2026-09-07T02:22:32+00:00
E014R	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.6.build_ms	77.2499	Repeat direct arena upload initialization and validate preflop GPU equivalence	2026-09-07T02:22:32+00:00
E014R	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.6.cpu_arena_mb	224.552328	Repeat direct arena upload initialization and validate preflop GPU equivalence	2026-09-07T02:22:32+00:00
E014R	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.6.estimated_vram_mb	644.652012	Repeat direct arena upload initialization and validate preflop GPU equivalence	2026-09-07T02:22:32+00:00
E014R	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.6.init_ms	134.9879	Repeat direct arena upload initialization and validate preflop GPU equivalence	2026-09-07T02:22:32+00:00
E014R	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.8.allocated_vram_mb	1543.503872	Repeat direct arena upload initialization and validate preflop GPU equivalence	2026-09-07T02:22:32+00:00
E014R	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.8.build_ms	210.4357	Repeat direct arena upload initialization and validate preflop GPU equivalence	2026-09-07T02:22:32+00:00
E014R	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.8.cpu_arena_mb	587.239848	Repeat direct arena upload initialization and validate preflop GPU equivalence	2026-09-07T02:22:32+00:00
E014R	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.8.estimated_vram_mb	1592.914732	Repeat direct arena upload initialization and validate preflop GPU equivalence	2026-09-07T02:22:32+00:00
E014R	memory_transfers	a3324e159c22cf547fdc8321ce76bef9ae4a0977	keep	preflop.8.init_ms	213.619	Repeat direct arena upload initialization and validate preflop GPU equivalence	2026-09-07T02:22:32+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.allocated_vram_mb	671.08864	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.build_ms	80.50160000000001	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.cpu_arena_mb	224.552328	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.estimated_vram_mb	706.776248	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.init_ms	458.4197	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.allocated_vram_mb	1711.276032	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.build_ms	204.3844	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.cpu_arena_mb	587.239848	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.estimated_vram_mb	1750.508472	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.init_ms	235.7224	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.2.iteration_ms	0.092	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.2.check_ms	0.437	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.2.sync_ms	0.026	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.iteration_ms	19.421	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.check_ms	13.398	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.sync_ms	27.09	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.iteration_ms	67.432	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.check_ms	41.632	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.sync_ms	69.404	Reuse exact opponent equity vectors across terminals and seats; limit learning work per traverser and retain uncached budget fallback	2026-09-07T02:27:35+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.allocated_vram_mb	671.08864	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.build_ms	77.4201	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.cpu_arena_mb	224.552328	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.estimated_vram_mb	706.776248	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.init_ms	136.49339999999998	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.allocated_vram_mb	1711.276032	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.build_ms	212.8094	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.cpu_arena_mb	587.239848	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.estimated_vram_mb	1750.508472	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.init_ms	230.2584	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.2.iteration_ms	0.085	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.2.check_ms	0.278	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.2.sync_ms	0.016	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.iteration_ms	19.294	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.check_ms	13.485	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.6.sync_ms	32.833	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.iteration_ms	67.283	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.check_ms	41.823	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
E015R	preflop_cuda	15ee58576bf279bfb94c02b25b2376558ec8bf98	keep	preflop.8.sync_ms	69.003	Repeat exact-equity cache with graph/stop, hero/locks, CPU/GPU and 700 MB fallback checks	2026-09-07T02:29:29+00:00
B012	baseline	0a1ad64816061ddd0ce75ccdca94d9590979a854	baseline	cpu.postflop.arena_mb	104.204192	Fresh CPU postflop/lifecycle control before eliminating showdown scratch storage	2026-09-07T02:43:19+00:00
B012	baseline	0a1ad64816061ddd0ce75ccdca94d9590979a854	baseline	cpu.postflop.iteration_ms	26.05292	Fresh CPU postflop/lifecycle control before eliminating showdown scratch storage	2026-09-07T02:43:19+00:00
B012	baseline	0a1ad64816061ddd0ce75ccdca94d9590979a854	baseline	lifecycle.build_ms	9.7982	Fresh CPU postflop/lifecycle control before eliminating showdown scratch storage	2026-09-07T02:43:19+00:00
B012	baseline	0a1ad64816061ddd0ce75ccdca94d9590979a854	baseline	lifecycle.compressed_load_ms	87.2666	Fresh CPU postflop/lifecycle control before eliminating showdown scratch storage	2026-09-07T02:43:19+00:00
B012	baseline	0a1ad64816061ddd0ce75ccdca94d9590979a854	baseline	lifecycle.load_ms	50.1537	Fresh CPU postflop/lifecycle control before eliminating showdown scratch storage	2026-09-07T02:43:19+00:00
B012	baseline	0a1ad64816061ddd0ce75ccdca94d9590979a854	baseline	lifecycle.profile_ms	560.7379999999999	Fresh CPU postflop/lifecycle control before eliminating showdown scratch storage	2026-09-07T02:43:19+00:00
B012	baseline	0a1ad64816061ddd0ce75ccdca94d9590979a854	baseline	lifecycle.report_lines_ms	66.5572	Fresh CPU postflop/lifecycle control before eliminating showdown scratch storage	2026-09-07T02:43:19+00:00
B012	baseline	0a1ad64816061ddd0ce75ccdca94d9590979a854	baseline	lifecycle.save_mb	104.204944	Fresh CPU postflop/lifecycle control before eliminating showdown scratch storage	2026-09-07T02:43:19+00:00
B012	baseline	0a1ad64816061ddd0ce75ccdca94d9590979a854	baseline	lifecycle.save_ms	219.8941	Fresh CPU postflop/lifecycle control before eliminating showdown scratch storage	2026-09-07T02:43:19+00:00
E017	cpu_solving	f26fa1c3f8bf6c7f39d2c5bbc0f6f370f3cd5824	keep	cpu.postflop.arena_mb	104.204192	Remove per-showdown scratch-buffer acquisition and zeroing by reusing each unique output slot	2026-09-07T02:45:12+00:00
E017	cpu_solving	f26fa1c3f8bf6c7f39d2c5bbc0f6f370f3cd5824	keep	cpu.postflop.iteration_ms	25.109019999999997	Remove per-showdown scratch-buffer acquisition and zeroing by reusing each unique output slot	2026-09-07T02:45:12+00:00
E017	cpu_solving	f26fa1c3f8bf6c7f39d2c5bbc0f6f370f3cd5824	keep	lifecycle.build_ms	8.2563	Remove per-showdown scratch-buffer acquisition and zeroing by reusing each unique output slot	2026-09-07T02:45:12+00:00
E017	cpu_solving	f26fa1c3f8bf6c7f39d2c5bbc0f6f370f3cd5824	keep	lifecycle.compressed_load_ms	85.43549999999999	Remove per-showdown scratch-buffer acquisition and zeroing by reusing each unique output slot	2026-09-07T02:45:12+00:00
E017	cpu_solving	f26fa1c3f8bf6c7f39d2c5bbc0f6f370f3cd5824	keep	lifecycle.load_ms	50.6689	Remove per-showdown scratch-buffer acquisition and zeroing by reusing each unique output slot	2026-09-07T02:45:12+00:00
E017	cpu_solving	f26fa1c3f8bf6c7f39d2c5bbc0f6f370f3cd5824	keep	lifecycle.profile_ms	547.5017	Remove per-showdown scratch-buffer acquisition and zeroing by reusing each unique output slot	2026-09-07T02:45:12+00:00
E017	cpu_solving	f26fa1c3f8bf6c7f39d2c5bbc0f6f370f3cd5824	keep	lifecycle.report_lines_ms	64.755	Remove per-showdown scratch-buffer acquisition and zeroing by reusing each unique output slot	2026-09-07T02:45:12+00:00
E017	cpu_solving	f26fa1c3f8bf6c7f39d2c5bbc0f6f370f3cd5824	keep	lifecycle.save_mb	104.204944	Remove per-showdown scratch-buffer acquisition and zeroing by reusing each unique output slot	2026-09-07T02:45:12+00:00
E017	cpu_solving	f26fa1c3f8bf6c7f39d2c5bbc0f6f370f3cd5824	keep	lifecycle.save_ms	219.5164	Remove per-showdown scratch-buffer acquisition and zeroing by reusing each unique output slot	2026-09-07T02:45:12+00:00
E017R2	cpu_solving	50568eac0bb73145832c1bc67c722b5111f328d9	keep	cpu.postflop.arena_mb	104.204192	Repeat lifecycle timing after the full CPU suite passed for showdown output reuse	2026-09-07T02:48:27+00:00
E017R2	cpu_solving	50568eac0bb73145832c1bc67c722b5111f328d9	keep	cpu.postflop.iteration_ms	25.491039999999998	Repeat lifecycle timing after the full CPU suite passed for showdown output reuse	2026-09-07T02:48:27+00:00
E017R2	cpu_solving	50568eac0bb73145832c1bc67c722b5111f328d9	keep	lifecycle.build_ms	11.8717	Repeat lifecycle timing after the full CPU suite passed for showdown output reuse	2026-09-07T02:48:27+00:00
E017R2	cpu_solving	50568eac0bb73145832c1bc67c722b5111f328d9	keep	lifecycle.compressed_load_ms	90.199	Repeat lifecycle timing after the full CPU suite passed for showdown output reuse	2026-09-07T02:48:27+00:00
E017R2	cpu_solving	50568eac0bb73145832c1bc67c722b5111f328d9	keep	lifecycle.load_ms	41.7304	Repeat lifecycle timing after the full CPU suite passed for showdown output reuse	2026-09-07T02:48:27+00:00
E017R2	cpu_solving	50568eac0bb73145832c1bc67c722b5111f328d9	keep	lifecycle.profile_ms	554.8166	Repeat lifecycle timing after the full CPU suite passed for showdown output reuse	2026-09-07T02:48:27+00:00
E017R2	cpu_solving	50568eac0bb73145832c1bc67c722b5111f328d9	keep	lifecycle.report_lines_ms	68.41460000000001	Repeat lifecycle timing after the full CPU suite passed for showdown output reuse	2026-09-07T02:48:27+00:00
E017R2	cpu_solving	50568eac0bb73145832c1bc67c722b5111f328d9	keep	lifecycle.save_mb	104.204944	Repeat lifecycle timing after the full CPU suite passed for showdown output reuse	2026-09-07T02:48:27+00:00
E017R2	cpu_solving	50568eac0bb73145832c1bc67c722b5111f328d9	keep	lifecycle.save_ms	278.4916	Repeat lifecycle timing after the full CPU suite passed for showdown output reuse	2026-09-07T02:48:27+00:00
E018	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	cpu.postflop.arena_mb	104.204192	Precompute showdown strength boundaries for CPU sweeps and reuse them in GPU plans, preserving every sum order	2026-09-07T02:50:48+00:00
E018	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	cpu.postflop.iteration_ms	25.222559999999998	Precompute showdown strength boundaries for CPU sweeps and reuse them in GPU plans, preserving every sum order	2026-09-07T02:50:48+00:00
E018	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	lifecycle.build_ms	8.9559	Precompute showdown strength boundaries for CPU sweeps and reuse them in GPU plans, preserving every sum order	2026-09-07T02:50:48+00:00
